model,oos_return
q-factor,-0.887404
q-factor,-0.101239
q-factor,-0.714255
q-factor,1.107600
q-factor,-0.645001
q-factor,0.440762
q-factor,0.165383
q-factor,0.714278
q-factor,-0.176634
q-factor,0.227721
q-factor,0.902975
q-factor,0.632951
q-factor,0.491842
q-factor,0.397482
q-factor,0.945342
q-factor,0.769463
q-factor,-0.384174
q-factor,0.510136
q-factor,0.503523
q-factor,0.214935
q-factor,0.519949
q-factor,0.859969
q-factor,0.833513
q-factor,0.117242
q-factor,-0.506035
q-factor,0.035650
q-factor,-0.033299
q-factor,-0.581696
q-factor,0.023012
q-factor,0.104110
q-factor,0.277476
q-factor,-0.307663
q-factor,-0.066183
q-factor,-0.259517
q-factor,-0.082717
q-factor,-0.531926
q-factor,-0.274727
q-factor,-0.055068
q-factor,0.298900
q-factor,-0.247740
q-factor,-0.391861
q-factor,0.004335
q-factor,-0.063865
q-factor,-0.293426
q-factor,0.129285
q-factor,0.093521
q-factor,0.337747
q-factor,0.197183
q-factor,-0.023387
q-factor,-0.197743
q-factor,0.221354
q-factor,-0.085673
q-factor,-0.173054
q-factor,0.289820
q-factor,0.231646
q-factor,0.166411
q-factor,0.087832
q-factor,0.310894
q-factor,0.825244
q-factor,-0.106203
q-factor,0.007674
q-factor,-0.147625
q-factor,-0.047408
q-factor,0.037910
q-factor,-0.182675
q-factor,0.300401
q-factor,0.121759
q-factor,-0.130671
q-factor,-0.088439
q-factor,0.128244
q-factor,-0.139416
q-factor,-0.262278
q-factor,-0.077545
q-factor,-0.102504
q-factor,-0.085580
q-factor,0.176944
q-factor,-0.148278
q-factor,0.197852
q-factor,0.129996
q-factor,0.175234
q-factor,-0.110639
q-factor,-0.104979
q-factor,0.243048
q-factor,0.089322
q-factor,-0.177583
PCA(5),1.167921
PCA(5),0.272651
PCA(5),0.312515
PCA(5),0.338615
PCA(5),1.030276
PCA(5),0.963067
PCA(5),-0.700669
PCA(5),-0.451429
PCA(5),-0.039283
PCA(5),-0.285816
PCA(5),-0.260273
PCA(5),-0.497674
PCA(5),0.369562
PCA(5),-0.088752
PCA(5),0.045540
PCA(5),0.332502
PCA(5),0.043179
PCA(5),-0.487896
PCA(5),-0.629838
PCA(5),-0.080742
PCA(5),-0.026345
PCA(5),-0.152777
PCA(5),-0.289904
PCA(5),-0.113292
PCA(5),0.054317
PCA(5),-0.217923
PCA(5),-0.157005
PCA(5),-0.002514
PCA(5),0.018566
PCA(5),-0.058283
PCA(5),0.603068
PCA(5),0.422318
PCA(5),0.091160
PCA(5),0.015273
PCA(5),-0.016088
PCA(5),-0.108207
PCA(5),0.102780
PCA(5),0.019658
PCA(5),0.253294
PCA(5),0.150609
PCA(5),0.166372
PCA(5),-0.192015
PCA(5),0.061563
PCA(5),-0.033382
PCA(5),0.033927
PCA(5),0.484862
PCA(5),-0.074440
PCA(5),-0.129613
PCA(5),0.194520
PCA(5),-0.098846
PCA(5),-0.051637
PCA(5),-0.207106
PCA(5),-0.005558
PCA(5),-0.209804
PCA(5),-0.006214
PCA(5),-0.087552
PCA(5),-0.053863
PCA(5),-0.208948
PCA(5),0.105300
PCA(5),0.343712
PCA(5),-0.048008
PCA(5),0.183088
PCA(5),1.045818
PCA(5),-0.333564
PCA(5),-0.069606
PCA(5),0.069861
PCA(5),0.097172
PCA(5),-0.006874
PCA(5),0.225982
PCA(5),0.406525
PCA(5),0.256501
PCA(5),0.211160
PCA(5),0.016453
PCA(5),0.653292
PCA(5),0.462164
PCA(5),-0.366234
PCA(5),0.323089
PCA(5),0.597859
PCA(5),0.353150
PCA(5),0.503404
PCA(5),0.198744
PCA(5),0.699528
PCA(5),0.210045
PCA(5),0.871377
PCA(5),0.386991
PCA(5),-0.341815
PCA(5),-0.517484
PCA(5),-0.116977
PCA(5),0.279097
PCA(5),0.281594
PCA(5),-0.302087
PCA(5),0.003243
PCA(5),0.023800
PCA(5),-0.190880
PCA(5),-0.465737
PCA(5),0.033150
PCA(5),0.103638
PCA(5),0.168760
PCA(5),-0.153892
PCA(5),-0.474193
PCA(5),0.022880
PCA(5),-0.105222
PCA(5),-0.276515
PCA(5),0.026964
PCA(5),0.271535
PCA(5),0.346072
PCA(5),0.092298
PCA(5),-0.059639
PCA(5),-0.248281
PCA(5),0.099830
PCA(5),-0.170725
PCA(5),-0.212616
PCA(5),0.275794
PCA(5),0.331281
PCA(5),0.073055
PCA(5),0.243071
PCA(5),0.312100
PCA(5),0.706980
PCA(5),-0.146424
PCA(5),-0.095592
PCA(5),-0.178034
PCA(5),-0.036894
PCA(5),-0.004457
PCA(5),-0.240572
PCA(5),0.154207
PCA(5),0.087549
PCA(5),-0.148105
PCA(5),-0.097783
PCA(5),0.186845
PCA(5),-0.104568
PCA(5),-0.286766
PCA(5),-0.155544
PCA(5),-0.078933
PCA(5),-0.059636
PCA(5),0.125129
PCA(5),-0.138111
PCA(5),0.233244
PCA(5),0.149309
PCA(5),0.031867
PCA(5),-0.115179
PCA(5),-0.135408
PCA(5),0.264262
PCA(5),0.034146
PCA(5),-0.225205
LASSO,0.178006
LASSO,0.048751
LASSO,0.050252
LASSO,0.057940
LASSO,0.173626
LASSO,0.187819
LASSO,-0.094509
LASSO,-0.067995
LASSO,0.001060
LASSO,-0.042291
LASSO,-0.026532
LASSO,-0.076669
LASSO,0.049361
LASSO,0.001004
LASSO,0.025997
LASSO,0.047421
LASSO,0.012921
LASSO,-0.064830
LASSO,-0.097171
LASSO,-0.023994
LASSO,0.002967
LASSO,-0.013505
LASSO,-0.031725
LASSO,-0.015518
LASSO,0.013588
LASSO,-0.047868
LASSO,-0.039155
LASSO,-0.008249
LASSO,-0.000084
LASSO,-0.022418
LASSO,0.159485
LASSO,0.103310
LASSO,0.020918
LASSO,0.002456
LASSO,-0.003399
LASSO,-0.014409
LASSO,0.017362
LASSO,0.009644
LASSO,0.047403
LASSO,0.047417
LASSO,0.029325
LASSO,-0.042174
LASSO,0.011029
LASSO,-0.003915
LASSO,0.005491
LASSO,0.100199
LASSO,-0.013847
LASSO,-0.031335
LASSO,0.039392
LASSO,-0.015984
LASSO,-0.015236
LASSO,-0.045258
LASSO,-0.008708
LASSO,-0.048085
LASSO,0.004369
LASSO,-0.009704
LASSO,-0.022311
LASSO,-0.054193
LASSO,0.034759
LASSO,0.078347
LASSO,-0.004036
LASSO,0.123950
LASSO,0.602249
LASSO,-0.185492
LASSO,-0.041595
LASSO,0.009738
LASSO,0.080441
LASSO,0.011928
LASSO,0.174281
LASSO,0.245031
LASSO,0.176951
LASSO,0.126496
LASSO,0.028659
LASSO,0.273090
LASSO,0.221958
LASSO,-0.147831
LASSO,0.115374
LASSO,0.273027
LASSO,0.156044
LASSO,0.205413
LASSO,0.127454
LASSO,0.390374
LASSO,0.074547
LASSO,0.371884
LASSO,0.062444
LASSO,-0.118782
LASSO,-0.148466
LASSO,-0.054642
LASSO,0.088402
LASSO,0.127332
LASSO,-0.070986
LASSO,-0.003643
LASSO,0.010261
LASSO,-0.048511
LASSO,-0.136974
LASSO,-0.019812
LASSO,0.034770
LASSO,0.097547
LASSO,-0.078234
LASSO,-0.184199
LASSO,0.022817
LASSO,-0.037358
LASSO,-0.130193
LASSO,-0.001266
LASSO,0.092921
LASSO,0.147364
LASSO,0.022776
LASSO,-0.030192
LASSO,-0.122492
LASSO,0.064667
LASSO,-0.072065
LASSO,-0.104315
LASSO,0.146592
LASSO,0.131058
LASSO,0.025983
LASSO,0.111963
LASSO,0.150699
LASSO,0.322633
LASSO,-0.079328
LASSO,-0.040590
LASSO,-0.084194
LASSO,-0.003743
LASSO,-0.005581
LASSO,-0.084737
LASSO,0.071681
LASSO,0.037270
LASSO,-0.051463
LASSO,-0.039540
LASSO,0.070004
LASSO,-0.048556
LASSO,-0.115210
LASSO,-0.044578
LASSO,-0.033153
LASSO,-0.028894
LASSO,0.060100
LASSO,-0.070957
LASSO,0.139229
LASSO,0.087160
LASSO,0.021612
LASSO,-0.062603
LASSO,-0.073087
LASSO,0.162084
LASSO,0.003675
LASSO,-0.125321
